sys.exec.out.time {s},dyn.V1.DM->lonx {1},dyn.V1.DM->latx {1},dyn.V1.DM->alt {1},dyn.V1.DM->_dvbi {1},dyn.V1.DM->_SBII[0] {1},dyn.V1.DM->_SBII[1] {1},dyn.V1.DM->_SBII[2] {1},dyn.V1.DM->_VBII[0] {1},dyn.V1.DM->_VBII[1] {1},dyn.V1.DM->_VBII[2] {1},dyn.V1.DM->thtbdx {1}
               103.8,    -121.97248626939,   34.83808688592185,    70914.2151713036,   3356.199559510515,   189854.0967334396,   5295551.211533188,   3663591.114108089,   3266.800679697958,   126.9491864087715,   758.9286570249441,  0.4089719171574372
               103.9,   -121.976431892477,   34.83852420857878,   70977.55307969544,   3362.939356290349,   190181.1218417486,   5295563.825931601,   3663667.024609846,   3273.704618730967,   125.3404825885128,   759.2818625586694,  0.4695718167813164
                 104,  -121.9803850141974,   34.83896238344264,   71040.81695444323,   3369.699862250894,    190508.838254693,   5295576.279843376,   3663742.970712153,   3280.626277207521,   123.7376437297246,   759.6429335374825,  0.5289870268552225
               104.1,  -121.9843456524056,   34.83940141412246,   71104.00779685657,   3376.480758890964,   190837.2477113182,    5295588.57366754,   3663818.953316198,    3287.56598063412,   122.1398522848645,   760.0092727210308,  0.6078410882540847
               104.2,  -121.9883138281727,   34.83984129745243,   71167.12635847088,   3383.281725090211,   191166.3520853686,   5295600.708026997,   3663894.972556486,    3294.52466366156,    120.548164419144,   760.3753099031129,  0.6258318462477153
               104.3,  -121.9922895614978,   34.84028202926109,   71230.17313591298,   3390.102293924946,   191496.1532732335,   5295612.683398279,   3663971.028329242,   3301.502287628123,   118.9598784738362,   760.7396107571517,   0.623398477464567
               104.4,  -121.9962728720851,   34.84072360761457,    71293.1483714534,   3396.942130466731,   191826.6531318834,   5295624.499906193,   3664047.120591443,   3308.497747758829,   117.3693231600568,   761.1063873044056,  0.6414456011786257
               104.5,  -122.0002637803525,   34.84116603484029,   71356.05205885973,   3403.800933815727,   192157.8534407236,   5295636.157200179,   3664123.249550535,   3315.511621523855,   115.7763761459644,   761.4718086124926,   0.598697894212958
               104.6,  -122.0042623057176,    34.8416093094407,   71418.88393743616,   3410.678262046984,   192489.7560568594,   5295647.654962534,   3664199.414916257,   3322.543795941117,   114.1780531829446,   761.8348268649711,  0.5358857197681755
               104.7,  -122.0082684695205,   34.84205343015305,   71481.64349093381,   3417.573813962956,   192822.3628365848,   5295658.992649933,   3664275.616273923,    3329.59489617515,   112.5744101744001,   762.1913168119789,  0.4941972583094347
               104.8,  -122.0122822916984,   34.84249839396612,   71544.32995194755,   3424.487277340904,   193155.6756727012,   5295670.169622899,   3664351.852904257,   3336.664940752176,   110.9635123385249,   762.5400217395118,  0.3914040615342586
               104.9,  -122.0163037940933,   34.84294419807019,   71606.94229403511,   3431.418194722256,   193489.6964560947,   5295681.185015643,   3664428.123958492,   3343.753878701055,   109.3426248869275,   762.8794243689074,  0.2685273868192441
                 105,  -122.0203329962871,   34.84339084252195,   71669.47938036639,   3438.367056193038,   193824.4270281925,   5295692.037688893,   3664504.428788742,   3350.860208028136,   107.7080869216459,   763.2187415013452,  0.2223263199906363
               105.1,  -122.0243699179612,   34.84383833719947,   71731.94079622161,   3445.336251425265,   194159.8690709871,   5295702.726471356,   3664580.768064294,   3357.983953308451,   106.0691402208659,    763.567280729634,  0.3086793307316702
               105.2,  -122.0284145785639,   34.84428668346827,   71794.32743036374,   3452.327334008031,    194496.024471343,   5295713.251800092,   3664657.142415174,   3365.127336550726,    104.438973526895,    763.920500279099,  0.3961817475797442
               105.3,  -122.0324670000726,   34.84473587928835,   71856.64051126596,   3459.340578534337,   194832.8951979727,   5295723.614605874,   3664733.552351848,    3372.29044476471,   102.8185246039148,   764.2792326376468,  0.5131872865917237
               105.4,  -122.0365272026799,   34.84518592282522,   71918.88127431553,   3466.375809608702,   195170.4832240258,   5295733.815811009,   3664809.998407671,     3379.4733063753,   101.2066089044354,   764.6428233176894,     0.5690358596545
               105.5,   -122.040595208485,   34.84563681244407,   71981.05072469637,   3473.432590988565,   195508.7905222283,   5295743.856135166,   3664886.481002853,   3386.675909256958,   99.60068378023121,   765.0097735261958,  0.6059242499220047
               105.6,  -122.0446710378409,   34.84608854670049,   72043.14962684084,   3480.510642561978,   195847.8190657614,   5295753.736087287,   3664963.000437563,   3393.898253888395,   97.99883640531631,   765.3791239011581,  0.6665548274671318
               105.7,  -122.0487547130311,   34.84654112433234,   72105.17851171177,   3487.609697200545,   196187.5708292948,   5295763.455972032,   3665039.556895345,   3401.140347050236,   96.39916850908907,   765.7499200032811,  0.6662603685560475
               105.8,  -122.0528462546059,   34.84699454425542,   72167.13767124712,    3494.72935988891,   196528.0477894522,   5295773.015885491,   3665116.150439524,   3408.402191856136,   94.79913190774455,    766.120696763492,  0.6475694593984498
               105.9,  -122.0569456844726,   34.84744880885191,   72229.02715835627,   3501.869400910848,   196869.2518635647,   5295782.415506428,   3665192.781316095,   3415.681987067672,    93.1906791054565,   766.4994204727116,  0.6535341658784114
                 106,  -122.0610530210554,   34.84790393044943,   72290.84679272212,   3509.029570280978,   197211.1847879551,   5295791.653689773,   3665269.450553825,   3422.979767727274,   91.57200820255839,   766.8849992989778,  0.5984591042140326
               106.1,  -122.0651682864728,   34.84835991180572,    72352.5961540984,    3516.20947546779,   197553.8484842107,   5295800.729699857,   3665346.158162875,   3430.297407664352,   89.94686172077427,   767.2667934996825,  0.5252262169038404
               106.2,  -122.0692915017105,   34.84881675257846,   72414.27458084002,   3523.408869393901,   197897.2449372835,    5295809.64279855,   3665422.903729872,   3437.634921243245,   88.31336374676961,   767.6437708705049,  0.4772482560852377
               106.3,  -122.0734226896768,   34.84927445261864,   72475.88117447495,   3530.627501464537,   198241.3761327534,   5295818.392040022,   3665499.686723868,   3444.992300876503,   86.66957777060537,   768.0149642346837,  0.3677943199158407
               106.4,  -122.0775618715332,    34.8497330119632,   72537.41479108576,   3537.864968743205,    198586.244055875,   5295826.976264141,   3665576.506490725,   3452.369508194075,    85.0128430732032,   768.3788990236329,  0.2401086604465829
               106.5,   -122.081709070349,   34.85019243083046,   72598.87409955263,   3545.121438940075,   198931.8506921502,    5295835.39414459,   3665653.362285976,   3459.766593377599,   83.34331115552456,   768.7359941270793,  0.1524817126620291
               106.6,  -122.0858643074082,   34.85065270961569,   72660.25812925491,   3552.398291454349,   199278.1980422109,    5295843.64463836,   3665730.253587423,    3467.18383134171,   81.66700160584081,   769.0906329289891,  0.1857625475130525
               106.7,  -122.0900276058787,    34.8511138488876,   72721.56714670453,   3559.698001099766,   199625.2881484169,   5295851.727704837,   3665807.180595806,   3474.621706705072,    79.9952697405682,   769.4508503775518,  0.2670192149863794
               106.8,  -122.0941989871537,   34.85157584939061,   72782.80212842487,   3567.020964322128,   199973.1230803208,   5295859.643873301,   3665884.143933816,   3482.080355854512,    78.3295787826579,   769.8177916711272,  0.3378043752087046
               106.9,  -122.0983784745183,   34.85203871204178,   72843.96436319407,   3574.367798288674,   200321.7049223992,   5295867.393916944,   3665961.144418503,   3489.559929934177,   76.67248089974805,   770.1934714819913,  0.4427209177227479
                 107,  -122.1025660894959,   34.85250243792728,   72905.05516448244,   3581.738304534841,    200671.035766192,   5295874.978617239,   3666038.182896619,    3497.06043536027,   75.02246883536129,   770.5772010511363,  0.5304040502091799
               107.1,  -122.1067618555377,   34.85296702830244,   72966.07562237885,   3589.132147679193,   201021.1177045854,   5295882.398560415,   3666115.260102842,   3504.581865447346,   73.37727410528517,   770.9677668532786,  0.5562237436866856
               107.2,  -122.1109657943632,    34.8534324845936,   73027.02659809124,    3596.54900918085,   201371.9528326214,   5295889.654132819,   3666192.376656793,   3512.124231567983,   71.73465817874464,   771.3639194885487,  0.6100278891923955
               107.3,  -122.1151779296349,    34.8538988084015,   73087.90873173065,   3603.988728564821,   201723.5432483553,   5295896.745527032,   3666269.533067786,   3519.687587391873,   70.09319297928701,   771.7648521925715,  0.6472328672549664
               107.4,  -122.1193982832999,   34.85436600150538,   73148.72244295105,   3611.451009679156,   202075.8910533217,   5295903.672742128,    3666346.72973557,   3527.271979756445,   68.45073559899245,   772.1691996794509,  0.6226020724553565
               107.5,  -122.1236268792628,   34.85483406586485,   73209.46792420838,   3618.935563981644,   202428.9983527008,   5295910.435578004,   3666423.966946637,   3534.877458565069,   66.80513727242941,   772.5755903558664,  0.6269045418415645
               107.6,  -122.1278637397131,   34.85530300361846,   73270.14514738042,   3626.442254332936,   202782.8672556202,   5295917.033640893,    3666501.24487786,   3542.504076601228,   65.15495128565873,   772.9832621719469,  0.6149514474675012
               107.7,  -122.1321088888011,   34.85577281707852,   73330.75386314653,   3633.970799812096,   203137.4998751786,   5295923.466343182,   3666578.563595669,   3550.151856666354,   63.49793234107833,   773.3909626339165,  0.5408903689147267
               107.8,  -122.1363623492079,   34.85624350736677,   73391.29359288421,   3641.520911614346,   203492.8983534481,   5295929.732983392,   3666655.922925722,   3557.821245722487,   61.83327899243174,   773.7953080882008,  0.4964522996509623
               107.9,  -122.1406241455303,   34.85671507597699,   73451.76363417227,   3649.092458674358,   203849.0648320265,   5295935.832651491,    3666733.32259999,   3565.512004756619,   60.15856207201293,   774.1969150674367,  0.4358391304857261
                 108,  -122.1448943014543,     34.857187522601,   73512.16305894498,   3656.685140653516,   204206.0014917824,   5295941.764365448,   3666810.762055437,   3573.224736962318,   58.47353368551455,   774.5915329353433,  0.3125787180641407
               108.1,  -122.1491728404726,   34.85766084877536,   73572.49070395809,   3664.298671540978,   204563.7104839922,   5295947.526831894,   3666888.240764471,   3580.958690364072,   56.77332954620444,   774.9815489514882,  0.2193839944523852
               108.2,  -122.1534597872858,    34.8581350576799,    73632.7451751912,   3671.932896330954,   204922.1939331508,   5295953.118462581,   3666965.758218918,   3588.713872714207,   55.05640330000643,   775.3661892304151,   0.109843648445759
               108.3,  -122.1577551648453,   34.85861015266281,    73692.9248776352,   3679.587768363089,   205281.4539640892,   5295958.537492475,   3667043.313811159,   3596.490322787874,   53.32183233235428,   775.7449873361443, 0.01512313392268063
               108.4,  -122.1620589980202,   34.85908613719418,   73753.02853821311,   3687.264576581415,    205641.492718909,   5295963.782411484,   3667120.907128767,    3604.28848018518,   51.57584349159317,   776.1214735366206, 0.01365497769982627
               108.5,  -122.1663713103263,   34.85956301278837,   73813.05618473608,   3694.966406667406,   206002.3124295557,   5295968.852898896,   3667198.538322702,   3612.109675189697,   49.83541696727814,   776.5029761805954,  0.1056719203607026
               108.6,  -122.1706921276052,   34.86004077895018,   73873.00909397379,    3702.69417289788,   206363.9154178064,    5295973.74978416,    3667276.20807271,   3619.953853182046,   48.10354577273192,   776.8940003169405,  0.2050941671591964
               108.7,  -122.1750214734232,   34.86051943835138,   73932.88870984875,    3710.44783026775,   206726.3039629122,   5295978.473831298,   3667353.917445838,   3627.821037737195,   46.37934294854684,   777.2943945750131,  0.2725706742696873
               108.8,  -122.1793593736734,   34.86099899153299,    73992.6964470474,    3718.22759053637,   207089.4803938305,   5295983.025914198,   3667431.667296145,   3635.711368092723,   44.66346755610308,   777.7045953400961,  0.3479688189671663
               108.9,  -122.1837058523189,   34.86147944028701,   74052.43370462954,   3726.033287236353,   207453.4470271447,   5295987.406813071,   3667509.458584019,   3643.625350642635,   42.95610231721177,   778.1215425763455,  0.4558477952322482
                 109,  -122.1880609361136,    34.8619607817171,   74112.10167472251,    3733.86472827504,   207818.2062724953,   5295991.617434628,   3667587.291719673,    3651.56360267372,   41.25764396895785,   778.5415027467004,  0.5002891204393737
               109.1,   -122.192424650069,   34.86244301322796,   74171.70133564062,   3741.721611177748,   208183.7605406643,   5295995.658489633,   3667665.167018822,    3659.52551640911,   39.56350712450553,   778.9661990158833,  0.5295356965050474
               109.2,  -122.1967970201432,   34.86292613825012,   74231.23345352337,   3749.603812972314,    208550.112139157,   5295999.530130678,   3667743.085230988,   3667.510274390421,    37.8691085978757,   779.3991737942885,  0.5924408014676167
               109.3,  -122.2011780706378,   34.86341016010154,   74290.69859065395,   3757.511179308799,   208917.2633862015,   5296003.232348766,   3667821.046978766,   3675.518619694938,   36.17523859680603,   779.8361949915437,  0.5918404071720553
               109.4,  -122.2055678283509,   34.86389507928681,   74350.09709793422,   3765.443424703983,   209285.2166607809,   5296006.765138589,   3667899.052504734,   3683.550655814161,   34.47969281172698,   780.2755292081989,  0.5764615025535302
               109.5,  -122.2099663180101,    34.8643808986917,   74409.42911470309,   3773.400430272882,    209653.974307178,   5296010.128168537,   3667977.102149853,   3691.606356897862,    32.7805875897449,    780.716815479295,   0.595681245196411
               109.6,  -122.2143735668586,   34.86486761827688,   74468.69457611535,   3781.382074549556,   210023.5387329993,   5296013.321123681,    3668055.19586886,   3699.685936999098,   31.07686945242693,   781.1584919085567,  0.5510866022892776
               109.7,  -122.2187895997573,   34.86535524217144,   74527.89320434909,   3789.388097615555,   210393.9122782933,   5296016.343248122,   3668133.333878705,   3707.788966895067,   29.36446593572595,   781.6014709952584,  0.4918761904796564
               109.8,  -122.2232144439365,   34.86584377244012,   74587.02450719848,   3797.418373859265,   210765.0973300731,   5296019.193739622,   3668211.516083559,   3715.915861174999,   27.64300940019641,   782.0431463949462,  0.4680239565524071
               109.9,  -122.2276481247131,   34.86633321256637,   74646.08778451104,   3805.472783519254,   211137.0962579137,   5296021.871533723,   3668289.742399361,    3724.06682773838,   25.91142142678568,   782.4819275127235,   0.379747716161576
                 110,   -122.232090669933,   34.86682356302988,   74705.08211802412,   3813.551046389604,   211509.9114946859,   5296024.375576243,   3668368.012340583,   3732.241744688676,   24.16669543888709,   782.9170540063843,  0.2768311874486299
               110.1,  -122.2365421049258,   34.86731482911903,   74764.00636879168,    3821.65304956996,   211883.5453917192,   5296026.704325121,   3668446.325738471,   3740.440005861433,   22.40496727807973,    783.350886435937,  0.2097827803446635
               110.2,   -122.241002457019,   34.86780701607073,   74822.85918266978,   3829.778639646715,    212258.000307597,   5296028.856063548,   3668524.682296428,   3748.662465159423,   20.62740428773829,    783.778451599348, 0.07750149933212487
               110.3,  -122.2454717526009,   34.86830012475894,   74881.63897877652,   3837.927503279673,   212633.2786865704,    5296030.82916432,   3668603.081186235,   3756.908959206731,   18.83089555843515,   784.1989479941968,-0.06968810694019162
               110.4,  -122.2499500194544,   34.86879415934503,   74940.34394511767,   3846.099473497711,   213009.3829156756,   5296032.621600516,    3668681.52175031,   3765.179792316347,   17.01474658170223,   784.6099604075638, -0.1806752092250966
               110.5,  -122.2544372842809,    34.8692891203462,   74998.97215871606,    3854.29496289676,   213386.3154561036,   5296034.231484145,   3668760.002931829,   3773.475250632314,   15.18080029032181,   785.0119344183742, -0.2809129616913926
               110.6,  -122.2589335759477,   34.86978500736097,   75057.52255486511,   3862.516756907141,   213764.0788296782,   5296035.657687443,    3668838.52407997,   3781.796635980137,   13.34471690186578,   785.4118792128047, -0.2074934020058494
               110.7,  -122.2634389218025,   34.87028181968229,   75115.99604079779,   3870.767337234257,   214142.6756529282,   5296036.900716521,   3668917.085643176,   3790.143926086495,   11.51616737568328,   785.8219750288229, -0.1059527065416449
               110.8,  -122.2679533502459,   34.87077956213308,   75174.39414656442,   3879.047205959173,   214522.1084778596,   5296037.961235059,   3668995.688935433,   3798.517033023096,   9.696121099898569,   786.2452296381197, 0.02429581851687993
               110.9,  -122.2724768885327,   34.87127823641616,   75232.71859325841,   3887.356456658995,   214902.3799340255,   5296038.840259762,    3669074.33509254,   3806.916211965368,   7.884980094591826,   786.6810047869058,  0.1227627468867051
                 111,  -122.2770095652936,   34.87177784770526,   75290.97094802186,   3895.694871456146,   215283.4925950959,   5296039.538459012,   3669153.025482051,   3815.341507102389,   6.080865771612658,   787.1281590331159,  0.1895529748742082
               111.1,  -122.2815514080215,   34.87227839797447,   75349.15275153052,   3904.062780945732,   215665.4491066249,   5296040.056680924,   3669231.761161634,    3823.79290823031,   4.284290631401666,    787.588494956025,  0.2684195197535316
               111.2,  -122.2861024455909,   34.87277989268013,   75407.26557742245,   3912.460098789928,   216048.2520648545,   5296040.395577764,   3669310.543528629,   3832.270797036755,   2.495101075761576,   788.0598564025346,  0.3865087153785995
               111.3,  -122.2906627057498,   34.87328233416137,   75465.31080798246,   3920.886729072882,   216431.9041324975,   5296040.555841061,   3669389.373583795,   3840.774815352253,   0.710412606644411,    788.543629287336,   0.438030153367122
               111.4,  -122.2952322176693,   34.87378572810551,   75523.28962512966,   3929.342403035773,   216816.4079198316,   5296040.537783626,   3669468.252521784,   3849.305523388993,  -1.070422875262627,   789.0358433536517,  0.4761016990742565
               111.5,   -122.299811009851,   34.87429007458183,   75581.20301181078,   3937.827033004586,   217201.7661518005,   5296040.341910002,   3669547.180905904,   3857.863697644641,  -2.846449973525029,   789.5323489128634,  0.5546532824464082
               111.6,  -122.3043991130286,   34.87479537249695,   75639.05176164955,   3946.340550847947,   217587.9815862312,   5296039.968641437,   3669626.159084076,   3866.449572298926,  -4.618571962986743,     790.03171893877,   0.566425624652482
               111.7,  -122.3089965563756,   34.87530162295107,   75696.83646999858,   3954.882759622528,   217975.0569521342,   5296039.418095401,   3669705.187492915,   3875.061998431598,  -6.393383547148958,   790.5385982465549,  0.5651408879781152
               111.8,   -122.313603368328,   34.87580883246591,   75754.55753372889,   3963.453606537859,   218362.9948906443,   5296038.689880395,   3669784.266954989,   3883.701403837849,  -8.171165306381429,   791.0506488610054,  0.6054068396879521
               111.9,  -122.3182195794749,    34.8763170043038,   75812.21516043507,     3972.0530591518,   218751.7981158822,   5296037.783654731,    3669863.39788432,   3892.367442598084,  -9.954845951264103,   791.5693889746533,  0.5784530175407829
                 112,   -122.322845218172,   34.87682614523458,   75869.80935835373,   3980.680900334158,   219141.4692896477,   5296036.698688563,   3669942.580904038,   3901.060725233033,    -11.745033011451,   792.0907160982517,  0.5386633774317523
               112.1,  -122.3274803158485,    34.8773362561495,   75927.33993517607,   3989.337083946774,   219532.0111955961,   5296035.434458891,    3670021.81598097,   3909.782076932824,  -13.54067238728466,   792.6103269823718,  0.5413295520444276
               112.2,  -122.3321218517164,   34.87784697673947,   75984.80399082601,   3990.955918947248,   219923.1454408264,    5296034.02277769,   3670101.068733852,   3911.498412434349,  -14.53161502654639,   792.2740363462417,  0.4762112299254984
               112.3,  -122.3367635487166,   34.87835756473844,   76042.19609985594,   3990.811350668303,   220314.2933205822,   5296032.530156159,   3670180.268657195,   3911.459181239831,  -15.32081452653331,   791.7244361265113,  0.3984909902773496
               112.4,  -122.3414052155922,   34.87886799771094,   76099.51610371005,   3990.667006221861,   220705.4372768962,   5296030.958615278,   3670259.413621464,   3911.419944254951,  -16.11000033411846,   791.1748492726387,  0.3635364728651606
               112.5,   -122.346046853399,   34.87937827568162,   76156.76400319859,   3990.522883597672,   221096.5773091421,   5296029.308156283,   3670338.503627671,   3911.380698886681,  -16.89918020308728,   790.6252782462012,  0.2606641006599656
               112.6,  -122.3506884613501,   34.87988839868363,   76213.93979844917,    3990.37898014158,   221487.7134163757,   5296027.578779303,   3670417.538677222,   3911.341444651235,  -17.68835752010531,   790.0757118894286,  0.1452193662033011
               112.7,  -122.3553300404999,   34.88039836673581,    76271.0434889961,   3990.235294326745,    221878.845597794,   5296025.770484905,   3670496.518769869,   3911.302182173179,  -18.47753027617825,    789.526139334896, 0.07252998756704034
               112.8,  -122.3599715900623,   34.88090817985393,   76328.07507380191,   3990.091824254244,   222269.9738525054,   5296023.883273374,   3670575.443904754,   3911.262910269313,  -19.26670091305503,   788.9765566657278,-0.06814617195983064
               112.9,  -122.3646131110864,   34.88141783805755,   76385.03455121443,   3989.948566897945,   222661.0981793823,   5296021.917144256,   3670654.314081015,   3911.223625144049,  -20.05588272751399,   788.4269669246645,  -0.221502448450028
                 113,  -122.3692546027838,   34.88192734136834,   76441.92191895843,   3989.805520594297,   223052.2185770912,   5296019.872096458,   3670733.129297635,   3911.184326698042,  -20.84507532171021,   787.8773620247894,  -0.332275198990264
               113.1,  -122.3738960662024,   34.88243668980294,   76498.73717424087,   3989.662683326725,   223443.3350442337,   5296017.748128787,   3670811.889552832,   3911.145013500381,  -21.63428110257726,   787.3277386083167, -0.5112679517633552
               113.2,  -122.3785379783475,   34.88294594014337,   76555.47985126171,   3990.991528917722,   223834.4915875309,   5296015.539402566,   3670890.599735106,   3912.572687107292,  -22.61839091291131,   786.9413957770573, -0.6190723321872127
               113.3,  -122.3831823051232,   34.88345532822244,   76612.14797484688,   3993.303216567151,   224225.8691713373,   5296013.221678693,    3670969.28013315,    3914.97915158285,  -23.73705720009761,   786.6672576335346, -0.6691698416276106
               113.4,  -122.3878292594316,   34.88396488477415,    76668.7411561748,   3995.617173164754,   224617.4874516286,    5296010.79180258,   3671047.933321023,   3917.386639926635,  -24.86131380398585,   786.3971152600599, -0.7117255843906268
               113.5,  -122.3924788437668,   34.88447461497436,   76725.25922738388,   3997.933420983675,    225009.346536663,   5296008.249245622,   3671126.559677692,    3919.79525125958,  -25.99065817202429,    786.130595072383,  -0.758548628034151
               113.6,  -122.3971310588441,   34.88498452362187,   76781.70203100517,   4000.251971196406,   225401.4465413731,    5296005.59351161,   3671205.159553325,   3922.205055398131,   -27.1247595448118,   785.8674085936561, -0.7966717171423663
               113.7,  -122.4017859073096,   34.88549461500117,   76838.06942358427,   4002.572846065813,    225793.787590596,   5296002.824148388,    3671283.73325872,   3924.616149096571,   -28.2631793619187,   785.6071938355353,   -0.82868620666696
               113.8,  -122.4064433900333,   34.88600489305885,   76894.36128554493,   4004.896078798631,     226186.36981641,   5295999.940744713,   3671362.281087202,   3927.028606445184,  -29.40552271665068,   785.3497573512101, -0.8666539883246253
               113.9,  -122.4111035098063,   34.88651536126082,   76950.57749742735,    4007.22166118921,   226579.1933600646,   5295996.942919862,   3671440.803287874,   3929.442512288241,  -30.55155759248773,   785.0946356042451, -0.8964126387206007
                 114,  -122.4157662676405,   34.88702602280775,   77006.71795401443,   4009.549636780241,   226972.2583685826,   5295993.830321505,   3671519.300093544,   3931.857910127228,  -31.70096134139024,   784.8418397515129, -0.9241537571602514
               114.1,  -122.4204316664345,   34.88753688060607,   77062.78256485239,   4011.880021850337,   227365.5649955554,   5295990.602627975,   3671597.771718358,   3934.274899241899,  -32.85338365797377,   784.5909648340502, -0.9454371627879899
               114.2,  -122.4250997073394,   34.88804793716565,   77118.77125596162,   4014.212855277965,   227759.1134034969,   5295987.259556151,    3671676.21834934,   3936.693537538073,  -34.00850190299192,   784.3419284872889, -0.9672705983648973
               114.3,  -122.4297703933761,   34.88855919481444,   77174.68396662362,   4016.548155541823,   228152.9037593919,   5295983.800845197,    3671754.64016434,   3939.113863892519,  -35.16613869248381,    784.094634445124, -0.9882629082942452
               114.4,  -122.4344437257635,   34.88907065574154,   77230.52064465452,   4018.885942581121,   228546.9362336294,   5295980.226249972,   3671833.037333295,   3941.535914851089,  -36.32612086298194,    783.849006096312,  -1.003086611916586
               114.5,  -122.4391197076113,   34.88958232187865,   77286.28125471156,   4021.226249847071,   228941.2110030046,   5295976.535555338,   3671911.410012058,   3943.959776648738,  -37.48809176435383,   783.6047955518393,   -1.01676237093667
               114.6,  -122.4437983402489,   34.89009419489092,   77341.96576305944,   4023.569072033656,   229335.7282501655,    5295972.72856426,    3671989.75833284,   3946.385480760515,  -38.65200922292416,    783.361817330538,  -1.028985165047233
               114.7,  -122.4484796268848,   34.89060627625663,   77397.57413731143,   4025.914425361596,   229730.4881619902,   5295968.805092542,   3672068.082411405,   3948.813077330718,  -39.81769324908598,   783.1199090438312,  -1.043947408105943
               114.8,  -122.4531635689349,   34.89111856726637,   77453.10635238979,    4028.26233772958,   230125.4909299765,   5295964.764973764,   3672146.382350401,   3951.242608023467,  -40.98493792244865,   782.8790129860336,  -1.056575341211873
               114.9,   -122.457850169675,   34.89163106908413,   77508.56238765176,   4030.612808021731,   230520.7367488265,   5295960.608053045,   3672224.658243346,   3953.674099422925,  -42.15370249316733,   782.6389902804884,  -1.065147263596433
                 115,  -122.4625394305768,   34.89214378276738,   77563.94222338777,   4032.965843670466,   230916.2258158502,     5295956.3341829,    3672302.91017448,   3956.107575741018,  -43.32391645015026,   782.3997594839708,  -1.075259207085679
               115.1,  -122.4672313549717,   34.89265670926991,   77619.24584209546,   4035.321455143988,    231311.958330997,   5295951.943224119,   3672381.138219748,   3958.543064517034,  -44.49548896701693,   782.1612392410308,  -1.089989002096753
               115.2,  -122.4719259443813,   34.89316984943896,   77674.47322471812,   4037.679656889269,   231707.9344967217,   5295947.435042843,   3672459.342444386,   3960.980594739292,  -45.66830963352107,   781.9233627737565,  -1.095231022377525
               115.3,  -122.4766232021874,   34.89368320401596,   77729.62436385732,   4040.040454330125,   232104.1545187287,   5295942.809521353,   3672537.522910547,   3963.420192263432,  -46.84231530633431,   781.6860301164413,  -1.106732643261296
               115.4,  -122.4813231304246,    34.8941967736359,     77784.699249967,   4042.403873841084,   232500.6186052237,   5295938.066546805,   3672615.679669349,   3965.861890656469,  -48.01733414120661,   781.4492172278777,  -1.113192274877375
               115.5,  -122.4860257311469,   34.89471055886338,   77839.69788188115,   4044.769908565085,   232897.3269667435,   5295933.206017543,   3672693.812770216,   3968.305698222426,  -49.19340050295432,   781.2128442594776,  -1.118803098629678
               115.6,  -122.4907310077988,    34.8952245602004,   77894.62025315315,   4047.138564428989,   233294.2798152264,   5295928.227831447,   3672771.922253779,   3970.751633508278,  -50.37046868113138,   780.9768502103749,  -1.130891600102478
               115.7,  -122.4954389620112,   34.89573877809003,    77949.4663591329,   4049.509862014228,   233691.4773643389,   5295923.131891484,   3672850.008156265,   3973.199715120997,  -51.54842960886469,   780.7412540129958,  -1.131908858567875
               115.8,  -122.5001495972619,   34.89625321292714,   78004.23620892502,   4051.883807058191,   234088.9198299321,   5295917.918114808,    3672928.07051733,   3975.649958800169,  -52.72724547597676,   780.5060080339589,    -1.1407700013893
               115.9,  -122.5048629152082,   34.89676786505219,   78058.92980419751,   4054.260404883796,   234486.6074289733,   5295912.586415815,   3673006.109367359,   3978.102380666216,  -53.90687999443924,   780.2710604883218,  -1.144716782753843
                 116,  -122.5095789193646,   34.89728273475077,   78113.54714975692,   4056.639659176317,   234884.5403801619,   5295907.136714824,   3673084.124733473,   3980.556998486113,  -55.08730003579773,   780.0363424739513,  -1.152510793139347
               116.1,  -122.5142976114151,   34.89779782227808,   78168.08824964613,   4059.021578739973,   235282.7189031829,   5295901.568933339,   3673162.116639555,   3983.013827003787,  -56.26845784926159,   779.8018281747311,   -1.15590242454607
               116.2,  -122.5190189948977,   34.89831312782004,   78222.55311086588,   4061.406170105869,   235681.1432197619,    5295895.88299955,   3673240.085104796,   3985.472880020024,  -57.45031773508069,   779.5674840519303,  -1.162532195437542
               116.3,  -122.5237430715387,   34.89882865149797,   78276.94174256641,    4063.79344681081,   236079.8135535208,   5295890.078847371,   3673318.030143662,   3987.934177943145,  -58.63279770526791,   779.3332828570016,   -1.16414920936491
               116.4,  -122.5284698449086,   34.89934439339415,   78331.25415768567,   4066.183410675261,   236478.7301295286,   5295884.156416182,   3673395.951769187,    3990.39772172966,  -59.81591363659177,   779.0992286873728,  -1.170963924075718
               116.5,  -122.5331993167517,   34.89986035357724,   78385.49036805704,   4068.576068638273,   236877.8931734631,   5295878.115645188,   3673473.849992513,   3992.863525095367,  -60.99962864092772,   778.8652910258199,  -1.171589088179748
               116.6,  -122.5379314906533,   34.90037653210376,   78439.65038683545,   4070.971427765344,   237277.3029117252,   5295871.956475321,   3673551.724824427,   3995.331612153714,  -62.18388011635932,   778.6313888231597,  -1.178245336429809
               116.7,  -122.5426663683801,   34.90089292898018,   78493.73422719073,   4073.369490206917,   237676.9595721846,   5295865.678850574,   3673629.576271098,   3997.801983693359,  -63.36868335067665,    778.397528834976,  -1.178380699334193
