sys.exec.out.time {s},rkt.newton.lonx {degree},rkt.newton.latx {degree},rkt.newton.alt {m},rkt.newton._psivdx {degree},rkt.newton._thtvdx {degree},rkt.newton._dvbi {m/s},rkt.newton._SBII[0] {m},rkt.newton._SBII[1] {m},rkt.newton._SBII[2] {m},rkt.newton._VBII[0] {m/s},rkt.newton._VBII[1] {m/s},rkt.newton._VBII[2] {m/s},rkt.kinematics.alphax {degree},rkt.kinematics.betax {degree},rkt.env.atmosphere[0].density {kg/m3},rkt.env.vmach {--},rkt.env.pdynmc {pa},rkt.propulsion.vmass {kg},rkt.propulsion.fmassr {kg},rkt.propulsion.thrust {N}
               530.5,    130.075681755006,   21.80811285613308,   358607.7038577087,   94.28967377198035,   11.92792977719245,   5088.083362511742,  -4210619.886965149,   4628684.654385205,   2488056.198974671,  -4372.016765587952,  -2602.379603377136,   41.01347599641992,  0.1255586315026402,-0.01954151736885467,                   0,   16.93533828955437,                   0,   997.9851850002588,-0.01481499974124745,                   0
               530.6,   130.0798286710998,   21.80782221175133,   358703.6173856361,   94.29153945370483,   11.92197659711959,   5087.917436771495,  -4211057.061145236,   4628424.386200608,   2488060.284027295,  -4371.466830582982,  -2602.984078601518,   40.68757873365789,  0.1261778966084431,-0.02070356114716462,                   0,   16.93467740487258,                   0,   997.9851850002588,-0.01481499974124745,                   0
               530.7,     130.08397543888,   21.80753145049511,   358799.4799820501,    94.2934050566295,   11.91602295431595,    5087.75159839095,  -4211494.180330142,   4628164.057571476,   2488064.336490864,  -4370.916861994647,  -2603.588493991618,   40.36169489739933,  0.1268026359756366,-0.02186750618596487,                   0,   16.93401686434286,                   0,   997.9851850002588,-0.01481499974124745,                   0
               530.8,   130.0881220584149,   21.80724057237277,   358895.2916478887,    94.2952705807656,   11.91006884897499,   5087.585847369312,  -4211931.244516512,     4627903.6685038,   2488068.356366722,   -4370.36685982119,  -2604.192849557632,   40.03582448375197,  0.1274328489136856,-0.02302632163297219,                   0,   16.93335666796812,                   0,   997.9851850002588,-0.01481499974124745,                   0
               530.9,    130.092268529773,   21.80694957739269,   358991.0523840711,   94.29713602612431,   11.90411428129019,   5087.420183705798,  -4212368.253700988,   4627643.219003558,   2488072.343656209,  -4369.816824060856,  -2604.797145309759,    39.7099674888242,  0.1280685349911153,-0.02418000711650521,                   0,   16.93269681575125,                   0,   997.9851850002588,-0.01481499974124745,                   0
                 531,   130.0964148530228,   21.80665846556323,   359086.7621915247,    94.2990013927168,   11.89815925145501,   5087.254607399626,  -4212805.207880205,   4627382.709076731,   2488076.298360668,  -4369.266754711885,  -2605.401381258199,   39.38412390872521,  0.1287096937763075,-0.02532856226510014,                   0,   16.93203730769521,                   0,   997.9851850002588,-0.01481499974124745,                   0
               531.1,   130.1005610282328,   21.80636723689276,   359182.4210711755,   94.30086668055434,   11.89220375966316,    5087.08911845001,  -4213242.107050807,   4627122.138729299,   2488080.220481439,  -4368.716651772521,  -2606.005557413135,   39.05829373956483,    0.12191848075963,-0.02647545814181457,                   0,    16.9313781438029,                   0,   997.9851850002588,-0.01481499974124745,                   0
               531.2,   130.1047070554714,   21.80607589138964,   359278.0290239528,   94.30273188964806,    11.8862478061083,   5086.923716856168,  -4213678.951209437,   4626861.507967242,   2488084.110019864,  -4368.166515240997,  -2606.609673784757,   38.73247697745357,  0.1225671051424324,-0.02018875755447323,                   0,   16.93071932407724,                   0,   997.9851850002588,-0.01481499974124745,                   0
               531.3,   130.1088529348072,   21.80578442906219,   359373.5860507749,   94.30459702000927,   11.88029139098426,   5086.758402617313,  -4214115.740352736,   4626600.816796534,   2488087.966977284,  -4367.616345115543,   -2607.21373038325,   38.40667361850267,  0.1232118535001452,-0.02134487483399153,                   0,   16.93006084852115,                   0,   997.9851850002588,-0.01481499974124745,                   0
               531.4,   130.1129986663085,   21.80549284991875,   359469.0921525732,   94.30646207164904,   11.87433451448473,   5086.593175732662,  -4214552.474477342,   4626340.065223156,   2488091.791355036,  -4367.066141394388,   -2607.81772721879,   38.08088365882406,  0.1238519503498483,-0.02250598606766369,                   0,   16.92940271713753,                   0,   997.9851850002588,-0.01481499974124745,                   0
               531.5,   130.1171442500438,   21.80520115396766,   359564.5473302612,   94.30832704457866,   11.86837717680378,    5086.42803620145,  -4214989.153579895,   4626079.253253077,   2488095.583154462,  -4366.515904075778,  -2608.421664301557,   37.75510709453036,  0.1244873958730417,-0.02367209148994732,                   0,   16.92874492992938,                   0,   997.9851850002588,-0.01481499974124745,                   0
               531.6,   130.1212896860815,   21.80490934121722,   359659.9515847769,   94.31019193880925,   11.86241937813529,    5086.26298402289,  -4215425.777657039,   4625818.380892284,   2488099.342376901,  -4365.965633157931,  -2609.025541641724,   37.42934392173486,  0.1251049807775092,-0.02491636428313634,                   0,   16.92808748689959,                   0,   997.9851850002588,-0.01481499974124745,                   0
               531.7,     130.12543497449,   21.80461741167579,   359755.3049170319,   94.31205675435206,   11.85646111867325,   5086.098019196207,  -4215862.346705407,   4625557.448146743,   2488103.069023693,  -4365.415328639073,   -2609.62935924946,   37.10359413655161,  0.1257422994008387,-0.01946534553040386,                   0,   16.92743038805111,                   0,   997.9851850002588,-0.01481499974124745,                   0
               531.8,   130.1295801153377,   21.80432536535166,    359850.607327952,   94.31392149121825,    11.8505023986119,   5085.933141720622,  -4216298.860721647,   4625296.455022422,   2488106.763096178,  -4364.864990517425,  -2610.233117134931,   36.77785773509522,   0.126377886897462,-0.02061747274972149,                   0,   16.92677363338685,                   0,   997.9851850002588,-0.01481499974124745,                   0
               531.9,    130.133725108693,    21.8040332022531,   359945.8588184621,   94.31578614941893,   11.84454321814519,   5085.768351595365,  -4216735.319702391,   4625035.401525307,    2488110.42459569,  -4364.314618791209,  -2610.836815308304,   36.45213471348119,  0.1270088219046592,-0.02177150070213935,                   0,   16.92611722290978,                   0,   997.9851850002588,-0.01481499974124745,                   0
                 532,   130.1378699546243,    21.8037409223884,   360041.0593894832,   94.31765072896536,   11.83858357746759,   5085.603648819651,  -4217171.723644286,   4624774.287661358,   2488114.053523568,  -4363.764213458638,  -2611.440453779732,   36.12642506782553,  0.1276351042363859,-0.02292039914600541,                   0,    16.9254611566228,                   0,   997.9851850002588,-0.01481499974124745,                   0
               532.1,   130.1420146532001,   21.80344852576588,   360136.2090419298,   94.31951522986868,   11.83262347677328,   5085.439033392716,  -4217608.072543966,   4624513.113436543,   2488117.649881149,   -4363.21377451793,  -2612.044032559375,   35.80072879424505,  0.1282567334600064,-0.02406416832229287,                   0,   16.92480543452888,                   0,   997.9851850002588,-0.01481499974124745,                   0
               532.2,   130.1461592044885,   21.80315601239382,   360231.3077767268,   94.32137965214011,    11.8266629162567,   5085.274505313786,  -4218044.366398073,   4624251.878856833,   2488121.213669773,    -4362.6633019673,  -2612.647551657385,    35.4750458888572,   0.122258386725823,-0.02520336649118033,                   0,   16.92415005663096,                   0,   997.9851850002588,-0.01481499974124745,                   0
               532.3,    130.150303608558,   21.80286338228047,   360326.3555947933,   94.32324399579076,   11.82070189611226,   5085.110064582087,  -4218480.605203244,   4623990.583928199,   2488124.744890774,  -4362.112795804956,   -2613.25101108391,   35.14937634778024,  0.1228636783205856,-0.02634464176896091,                   0,   16.92349502293199,                   0,   997.9851850002588,-0.01481499974124745,                   0
               532.4,    130.154447865477,   21.80257063543412,   360421.3524970477,   94.32510826083181,   11.81474041653449,   5084.945711196859,  -4218916.788956112,   4623729.228656603,   2488128.243545489,  -4361.562256029114,  -2613.854410849095,    34.8237201671329,  0.1234741211913157,-0.02005309212632391,                   0,   16.92284033343492,                   0,   997.9851850002588,-0.01481499974124745,                   0
               532.5,   130.1585919753137,   21.80227777186297,   360516.2984844111,    94.3269724472744,    11.8087784777179,   5084.781445157321,  -4219352.917653324,    4623467.81304802,   2488131.709635253,  -4361.011682637969,  -2614.457750963086,   34.49807734303484,   0.124089112250037,-0.02120436307031786,                   0,   16.92218598814269,                   0,   997.9851850002588,-0.01481499974124745,                   0
               532.6,   130.1627359381365,   21.80198479157534,   360611.1935578007,   94.32883655512973,   11.80281607985726,   5084.617266462712,  -4219788.991291517,   4623206.337108402,   2488135.143161403,  -4360.461075629731,   -2615.06103143602,   34.17244787160622,  0.1247095741711274,-0.02236062962526516,                   0,   16.92153198705826,                   0,   997.9851850002588,-0.01481499974124745,                   0
               532.7,   130.1668797540138,   21.80169169457945,    360706.037718134,   94.33070058440894,    11.7968532231472,   5084.453175112265,  -4220225.009867327,   4622944.800843719,   2488138.544125276,    -4359.9104350026,  -2615.664252278031,   33.84683174896805,  0.1253355071353028,-0.02352189141388028,                   0,   16.92087833018459,                   0,   997.9851850002588,-0.01481499974124745,                   0
               532.8,   130.1710234230137,   21.80139848088352,   360800.8309663245,    94.3325645351232,   11.79088990778261,   5084.289171105216,  -4220660.973377392,   4622683.204259931,   2488141.912528201,   -4359.35976075478,  -2616.267413499249,   33.52122897124198,  0.1259669113233493,-0.02468814806024423,                   0,   16.92022501752464,                   0,   997.9851850002588,-0.01481499974124745,                   0
               532.9,   130.1751669452047,   21.80110515049576,   360895.5733032953,   94.33442840728361,   11.78492613395822,   5084.125254440794,  -4221096.881818349,   4622421.547363003,   2488145.248371516,  -4358.809052884458,  -2616.870515109806,    33.1956395345503,  0.1266032251353061,-0.01924409626037824,                   0,   16.91957204908135,                   0,   997.9851850002588,-0.01481499974124745,                   0
                 533,   130.1793103206549,   21.80081170342442,   360990.2647299636,   94.33629220090135,   11.77896190186907,   5083.961425118247,  -4221532.735186842,   4622159.830158896,   2488148.551656554,  -4358.258311389841,  -2617.473557119826,   32.87006343501598,  0.1272378069516862,-0.02041331401428412,                   0,   16.91891942485772,                   0,   997.9851850002588,-0.01481499974124745,                   0
               533.1,   130.1834535494328,   21.80051813967772,   361084.9052472385,   94.33815591598761,   11.77299721171014,   5083.797683136806,  -4221968.533479499,   4621898.052653565,    2488151.82238465,  -4357.707536269115,  -2618.076539539426,   32.54450066876277,  0.1278677359404464,-0.02159455680098231,                   0,   16.91826714485668,                   0,   997.9851850002588,-0.01481499974124745,                   0
               533.2,   130.1875966316066,    21.8002244592638,     361179.49485604,    94.3400195525535,   11.76703206367653,   5083.634028495712,  -4222404.276692968,   4621636.214852968,   2488155.060557132,  -4357.156727520472,  -2618.679462378729,   32.21895123191502,  0.1284930125292473,-0.02278079437310099,                   0,   16.91761520908122,                   0,   997.9851850002588,-0.01481499974124745,                   0
               533.3,   130.1917395672444,   21.79993066219093,   361274.0335572828,   94.34188311061013,    11.7610664579633,   5083.470461194202,  -4222839.964823883,   4621374.316763068,   2488158.266175339,  -4356.605885142096,  -2619.282325647848,    31.8934151205979,  0.1216624902619793,-0.02403318223686763,                   0,    16.9169636175343,                   0,   997.9851850002588,-0.01481499974124745,                   0
               533.4,   130.1958823564147,   21.79963674846726,   361368.5213518804,   94.34374659016864,    11.7551003947656,   5083.306981231513,  -4223275.597868875,   4621112.358389819,     2488161.4392406,  -4356.055009132165,  -2619.885129356895,   31.56789233093713,  0.1222851912428098,-0.02522537728390342,                   0,   16.91631237021886,                   0,   997.9851850002588,-0.01481499974124745,                   0
               533.5,   130.2000249991855,   21.79934271810101,   361462.9582407475,   94.34560999124018,   11.74913387427884,   5083.143588606903,  -4223711.175824588,   4620850.339739176,   2488164.579754249,  -4355.504099488881,  -2620.487873515979,   31.24238285905922,  0.1229098995982005,-0.01898468730559712,                   0,   16.91566146713794,                   0,   997.9851850002588,-0.01481499974124745,                   0
               533.6,   130.2041674956251,   21.79904857110031,   361557.3442248004,   94.34747331383582,   11.74316689669812,   5082.980283319608,  -4224146.698687653,   4620588.260817101,   2488167.687717617,  -4354.953156210416,  -2621.090558135207,   30.91688670109125,  0.1235307315130067,-0.02018681686769798,                   0,   16.91501090829449,                   0,   997.9851850002588,-0.01481499974124745,                   0
               533.7,   130.2083098458018,   21.79875430747335,    361651.679304949,   94.34933655796678,   11.73719946221912,   5082.817065368868,   -4224582.16645471,   4620326.121629539,   2488170.763132034,  -4354.402179294947,  -2621.693183224671,   30.59140385316117,  0.1241469118291261,-0.02139394213424012,                   0,   16.91436069369147,                   0,   997.9851850002588,-0.01481499974124745,                   0
               533.8,   130.2124520497837,   21.79845992722828,   361745.9634821052,   94.35119972364411,   11.73123157103714,   5082.653934753936,  -4225017.579122392,   4620063.922182447,   2488173.805998831,  -4353.851168740653,  -2622.295748794477,   30.26593431139746,  0.1247584407267942,-0.02260606333836235,                   0,   16.91371082333189,                   0,   997.9851850002588,-0.01481499974124745,                   0
               533.9,   130.2165941076391,   21.79816543037331,   361840.1967571722,   94.35306281087901,   11.72526322334789,   5082.490891474054,  -4225452.936687336,   4619801.662481766,    2488176.81631934,  -4353.300124545708,  -2622.898254854709,   29.94047807192937,  0.1253653183862317,-0.02382318071465824,                   0,   16.91306129721871,                   0,   997.9851850002588,-0.01481499974124745,                   0
                 534,   130.2207360194363,   21.79787081691653,   361934.3791310741,   94.35492581968255,   11.71929441934686,   5082.327935528469,  -4225888.239146182,   4619539.342533454,    2488179.79409489,  -4352.749046708278,  -2623.500701415466,   29.61503513088679,  0.1259675449877875,-0.02504529449750855,                   0,   16.91241211535493,                   0,   997.9851850002588,-0.01481499974124745,                   0
               534.1,   130.2248777852432,   21.79757608686613,   362028.5106047112,   94.35678875006585,   11.71332515922972,    5082.16506691643,  -4226323.486495557,    4619276.96234346,   2488182.739326812,  -4352.197935226535,  -2624.103088486833,   29.28960548440037,  0.1265655452941676,-0.01965710141796402,                   0,    16.9117632777435,                   0,   997.9851850002588,-0.01481499974124745,                   0
               534.2,   130.2290194051281,   21.79728124023017,   362122.5911790039,   94.35865160203996,   11.70735544319218,   5082.002285637185,  -4226758.678732103,   4619014.521917737,   2488185.652016432,  -4351.646790098644,  -2624.705416078892,   28.96418912860135,  0.1271653846953232,-0.02088218082147332,                   0,   16.91111478438744,                   0,   997.9851850002588,-0.01481499974124745,                   0
               534.3,   130.2331608791592,    21.7969862770168,   362216.6208548555,   94.36051437561608,   11.70138527143022,   5081.839591689992,  -4227193.815852456,   4618752.021262226,   2488188.532165079,  -4351.095611322774,  -2625.307684201725,   28.63878605962176,  0.1277706981352451,-0.02211928714859806,                   0,   16.91046663528975,                   0,   997.9851850002588,-0.01481499974124745,                   0
               534.4,   130.2373022074047,   21.79669119723418,    362310.599633174,   94.36237707080528,    11.6954146441396,   5081.676985074096,  -4227628.897853248,   4618489.460382871,   2488191.379774085,  -4350.544398897084,  -2625.909892865407,   28.31339627359428,  0.1283814855369576,-0.02336138953948583,                   0,   16.90981883045339,                   0,   997.9851850002588,-0.01481499974124745,                   0
               534.5,   130.2414433899326,   21.79639600089038,   362404.5275148731,   94.36423968761862,   11.68944356151622,   5081.514465788751,  -4228063.924731112,   4618226.839285628,   2488194.194844776,  -4349.993152819732,  -2626.512042080014,   27.98801976665222,  0.1223824246453228,-0.02460805928325905,                   0,   16.90917136988138,                   0,   997.9851850002588,-0.01481499974124745,                   0
               534.6,    130.245584426811,   21.79610068799352,   362498.4045008561,   94.36610222606728,   11.68347202375624,   5081.352033833215,  -4228498.896482686,   4617964.157976433,    2488196.97737848,  -4349.441873088881,  -2627.114131855612,   27.66265653492965,  0.1229971299967111,-0.02585323688423731,                   0,   16.90852425357672,                   0,   997.9851850002588,-0.01481499974124745,                   0
               534.7,   130.2497253181082,   21.79580525855166,   362592.2305920403,   94.36796468616227,    11.6775000310556,   5081.189689206741,  -4228933.813104603,   4617701.416461241,   2488199.727376524,  -4348.890559702682,  -2627.716162202272,   27.33730657456136,  0.1236208601454754,-0.01965546409722762,                   0,    16.9078774815424,                   0,   997.9851850002588,-0.01481499974124745,                   0
               534.8,   130.2538660638923,   21.79550971257294,   362686.0057893246,   94.36982706791473,   11.67152758361055,   5081.027431908586,  -4229368.674593502,    4617438.61474598,   2488202.444840236,  -4348.339212659289,  -2628.318133130057,   27.01196988168272,  0.1242407145287052,-0.02089038705421539,                   0,   16.90723105378142,                   0,   997.9851850002588,-0.01481499974124745,                   0
               534.9,   130.2580066642313,   21.79521405006541,   362779.7300936142,   94.37168937133575,   11.66555468161733,   5080.865261938004,  -4229803.480946014,   4617175.752836594,   2488205.129770942,  -4347.787831956849,  -2628.920044649024,   26.68664645242983,  0.1248559172959113,-0.02212018139516521,                   0,   16.90658497029677,                   0,   997.9851850002588,-0.01481499974124745,                   0
                 535,   130.2621471191934,   21.79491827103714,   362873.4035058217,   94.37355159643644,   11.65958132527225,   5080.703179294257,  -4230238.232158775,   4616912.830739028,   2488207.782169966,  -4347.236417593517,  -2629.521896769227,   26.36133628293953,   0.125466468012722,-0.02334484735691698,                   0,   16.90593923109149,                   0,   997.9851850002588,-0.01481499974124745,                   0
               535.1,   130.2662874288466,   21.79462237549626,    362967.026026844,   94.37541374322785,    11.6536075147716,   5080.541183976605,   -4230672.92822841,   4616649.848459218,   2488210.402038638,  -4346.684969567436,  -2630.123689500723,    26.0360393693493,  0.1260593231032011,-0.02464127491376165,                   0,   16.90529383616858,                   0,   997.9851850002588,-0.01481499974124745,                   0
               535.2,    130.270427593259,   21.79432636345077,    363060.597657593,   94.37727581172106,   11.64763325031184,   5080.379275984303,  -4231107.569151562,   4616386.806003103,   2488212.989378282,  -4346.133487876747,  -2630.725422853558,   25.71075570779728,  0.1266717156207713,-0.01925336280518705,                   0,   16.90464878553102,                   0,   997.9851850002588,-0.01481499974124745,                   0
               535.3,   130.2745676124987,    21.7940302349087,   363154.1183989784,   94.37913780192717,    11.6416585320895,   5080.217455316621,  -4231542.154924867,   4616123.703376628,   2488215.544190221,  -4345.581972519596,  -2631.327096837781,   25.38548529442237,  0.1272823766343688,-0.02047872202125508,                   0,   16.90400407918184,                   0,   997.9851850002588,-0.01481499974124745,                   0
               535.4,   130.2787074866337,   21.79373398987814,   363247.5882518925,   94.38099971385725,    11.6356833603011,    5080.05572197282,  -4231976.685544946,    4615860.54058572,   2488218.066475782,  -4345.030423494124,  -2631.928711463433,   25.06022812536409,  0.1278883853152263,-0.02171610797949622,                   0,   16.90335971712409,                   0,   997.9851850002588,-0.01481499974124745,                   0
               535.5,   130.2828472157321,   21.79343762836714,   363341.0072172442,   94.38286154752235,   11.62970773514325,   5079.894075952163,  -4232411.161008441,   4615597.317636314,   2488220.556236289,  -4344.478840798462,  -2632.530266740558,   24.73498419676267,  0.1284897420912434,-0.02295849043100538,                   0,   16.90271569936074,                   0,   997.9851850002588,-0.01481499974124745,                   0
               535.6,   130.2869867998619,   21.79314115038369,    363434.375295938,   94.38472330293357,   11.62373165681275,   5079.732517253913,  -4232845.581311987,   4615334.034534349,   2488223.013473063,  -4343.927224430748,  -2633.131762679185,   24.40975350475902,  0.1290864471415319,-0.02420586960933029,                   0,   16.90207202589484,                   0,   997.9851850002588,-0.01481499974124745,                   0
               535.7,   130.2911262390912,   21.79284455593583,   363527.6924888706,   94.38658498010196,   11.61775512550631,   5079.571045877335,  -4233279.946452208,   4615070.691285753,   2488225.438187428,  -4343.375574389111,  -2633.733199289346,   24.08453604549475,   0.122240656460364,-0.02545546321734332,                   0,   16.90142869672938,                   0,   997.9851850002588,-0.01481499974124745,                   0
               535.8,   130.2952655334879,   21.79254784503157,   363620.9587969529,   94.38844657903859,   11.61177814142077,   5079.409661821697,  -4233714.256425742,   4614807.287896466,   2488227.830380711,  -4342.823890671683,  -2634.334576581072,   23.75933181511214,  0.1228308332821971,-0.01926303804855815,                   0,    16.9007857118674,                   0,   997.9851850002588,-0.01481499974124745,                   0
               535.9,   130.2994046831202,   21.79225101767894,   363714.1742210817,   94.39030809975453,    11.6058007047531,    5079.24836508627,   -4234148.51122922,   4614543.824372415,   2488230.190054233,  -4342.272173276594,  -2634.935894564387,   23.43414080975419,  0.1234255596991688, -0.0205033101216028,                   0,   16.90014307131192,                   0,   997.9851850002588,-0.01481499974124745,                   0
                 536,   130.3035436880559,   21.79195407388594,   363807.3387621548,   94.39216954226082,   11.59982281570013,   5079.087155670317,  -4234582.710859275,   4614280.300719527,   2488232.517209315,  -4341.720422201959,  -2635.537153249318,   23.10896302556455,  0.1240257579130771,-0.02173845496727553,                   0,   16.89950077506596,                   0,   997.9851850002588,-0.01481499974124745,                   0
               536.1,   130.3076825483631,   21.79165701366055,   363900.4524210803,    94.3940309065685,   11.59384447445901,   5078.926033573111,  -4235016.855312539,   4614016.716943737,   2488234.811847281,  -4341.168637445909,  -2636.138352645879,   22.78379845868754,  0.1246314274888785,-0.02296847221016267,                   0,   16.89885882313255,                   0,   997.9851850002588,-0.01481499974124745,                   0
               536.2,   130.3118212641098,   21.79135983701075,   363993.5151987504,   94.39589219268863,    11.5878656812268,   5078.764998793926,   -4235450.94458564,   4613753.073050972,   2488237.073969448,  -4340.616819006564,  -2636.739492764085,   22.45864710526818,  0.1252425679916249,-0.02419336147667067,                   0,   16.89821721551474,                   0,   997.9851850002588,-0.01481499974124745,                   0
               536.3,   130.3159598353638,   21.79106254394451,   364086.5270960759,   94.39775340063227,   11.58188643620068,   5078.604051332029,  -4235884.978675216,   4613489.369047164,   2488239.303577141,  -4340.064966882039,   -2637.34057361395,   22.13350896145221,  0.1258586174450498,-0.01879781869306118,                   0,   16.89757595221553,                   0,   997.9851850002588,-0.01481499974124745,                   0
               536.4,   130.3200982621933,   21.79076513446984,   364179.4881139444,   94.39961453041047,   11.57590673957799,   5078.443191186702,  -4236318.957577894,   4613225.604938228,   2488241.500671681,  -4339.513081070458,  -2637.941595205482,     21.808384023386,  0.1264729331332875, -0.0200054233606426,                   0,   16.89693503323801,                   0,   997.9851850002588,-0.01481499974124745,                   0
               536.5,   130.3242365446661,   21.79046760859466,    364272.398253262,   94.40147558203428,   11.56992659155596,   5078.282418357209,   -4236752.88129031,     4612961.7807301,   2488243.665254385,  -4338.961161569924,  -2638.542557548684,   21.48327228721664,  0.1270825938483788,-0.02121493023839632,                   0,   16.89629445858515,                   0,   997.9851850002588,-0.01481499974124745,                   0
               536.6,   130.3283746828502,   21.79016996632698,   364365.2575149229,   94.40333655551471,   11.56394599233198,   5078.121732842831,  -4237186.749809088,     4612697.8964287,   2488245.797326578,  -4338.409208378554,  -2639.143460653559,    21.1581737490919,  0.1276875994040358, -0.0224193090812105,                   0,   16.89565422826002,                   0,   997.9851850002588,-0.01481499974124745,                   0
               536.7,   130.3325126768136,   21.78987220767472,   364458.0658998229,   94.40519745086283,   11.55796494210353,   5077.961134642842,  -4237620.563130864,   4612433.952039946,   2488247.896889575,  -4337.857221494456,  -2639.744304530102,   20.83308840516019,  0.1282879493645013, -0.0236185601286353,                   0,   16.89501434226567,                   0,   997.9851850002588,-0.01481499974124745,                   0
               536.8,   130.3366505266241,   21.78957433264583,   364550.8234088579,   94.40705826808964,   11.55198344106811,    5077.80062375652,  -4238054.321252265,   4612169.947569763,   2488249.963944697,  -4337.305200915735,  -2640.345089188313,   20.50801625157067,  0.1222545710045623,-0.02487821361101246,                   0,   16.89437480060513,                   0,   997.9851850002588,-0.01481499974124745,                   0
               536.9,   130.3407882323496,   21.78927634124825,   364643.5300429314,   94.40891900720622,   11.54600148942332,   5077.640200183151,  -4238488.024169925,   4611905.883024079,   2488251.998493265,  -4336.753146640504,  -2640.945814638182,   20.18295728447313,  0.1228453050140238,-0.02606316118781865,                   0,   16.89373560328147,                   0,   997.9851850002588,-0.01481499974124745,                   0
                 537,   130.3449257940581,   21.78897823348993,   364736.1858029319,   94.41077966822351,    11.5400190873667,   5077.479863922004,  -4238921.671880463,    4611641.75840881,   2488254.000536595,  -4336.201058666855,  -2641.546480889694,   19.85791150001808,  0.1234450714165223,-0.01980510081135201,                   0,    16.8930967502977,                   0,   997.9851850002588,-0.01481499974124745,                   0
               537.1,   130.3490632118175,   21.78868000937879,   364828.7906897645,   94.41264025115261,   11.53403623509612,   5077.319614972362,  -4239355.264380528,   4611377.573729875,    2488255.97007601,  -4335.648936992886,  -2642.147087952835,    19.5328788943567,  0.1240409555175073,-0.02097973801994659,                   0,   16.89245824165686,                   0,   997.9851850002588,-0.01481499974124745,                   0
